	miRNA_names	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	change
335	hsa-mir-548aw	0.728106355375544	-0.839152853502759	0.262767254329269	-3.19352141363563	0.00140548913175297	0.00358441311115698	No change
339	hsa-mir-548e	2.03592357453792	0.765627055916737	0.237491504983267	3.22380817777327	0.00126498104184269	0.00327451548969489	No change
341	hsa-mir-548j	1.362853108446	0.831349910974033	0.289226234414111	2.87439316373948	0.00404804697997779	0.00928036302324696	No change
344	hsa-mir-548o-2	1.3078952899441	0.919235117930653	0.29362152604589	3.13068026826816	0.00174401924530416	0.00437018776003542	No change
350	hsa-mir-550a-3	5.25005534017295	0.940110974209223	0.205985952830133	4.56395672274064	5.01984310227828e-06	1.89785296235258e-05	No change
354	hsa-mir-556	3.25089539249767	0.934787354087107	0.253330562322048	3.68999044378527	0.00022426247628868	0.000673568831222446	No change
356	hsa-mir-5582	0.49191661774109	0.901135622135098	0.382942493154073	2.35318784999014	0.018613228286872	0.0366315132038439	No change
363	hsa-mir-570	2.55805258652398	0.577341921041717	0.236658618856443	2.43955586249717	0.0147053288681837	0.029755853249705	No change
366	hsa-mir-574	262.831360456374	-0.559794865472711	0.102995441881376	-5.43514213102215	5.47527708192179e-08	2.59323562891021e-07	No change
367	hsa-mir-576	37.2699351794636	0.5798928414355	0.127951319372344	4.53213647409126	5.83901045707416e-06	2.17888615324586e-05	No change
368	hsa-mir-577	96.97858537764	0.749859431032078	0.293863169191345	2.55172988535973	0.010718958454865	0.0225509032124786	No change
369	hsa-mir-579	2.8189363212828	0.666189434711044	0.247855005263311	2.68781917074182	0.00719203326086366	0.0158151343644502	No change
370	hsa-mir-580	2.42447349295301	0.715968411974621	0.241563144389658	2.96389755061192	0.00303769401156714	0.00713485623425306	No change
371	hsa-mir-581	1.33073970325728	0.691623936664682	0.293431075697617	2.35702348505653	0.0184220817429799	0.0363382939644134	No change
373	hsa-mir-589	205.391995889482	0.687473461657017	0.103097946667144	6.6681586188768	2.59032746830919e-11	2.0298747978932e-10	No change
374	hsa-mir-590	68.581568444473	0.498204673418713	0.116793154392661	4.26570098230021	1.99275528974695e-05	7.03997975312241e-05	No change
378	hsa-mir-616	11.2217763352487	0.91710002863281	0.224179481981775	4.09091867161762	4.29667798257996e-05	0.000146392743912408	No change
380	hsa-mir-629	297.545449597285	0.467382628333665	0.118613417160902	3.94038583088494	8.13506607550697e-05	0.000265622233222993	No change
381	hsa-mir-632	1.08142392937059	0.742063490063575	0.307961602984438	2.40959743965572	0.0159701309059254	0.032014541490483	No change
382	hsa-mir-636	0.796456204749153	0.767362848515247	0.327790097690334	2.3410190055228	0.0192311881128914	0.0375902134995746	No change
383	hsa-mir-639	1.52421869059498	0.92149349961444	0.310376628403304	2.96895260559713	0.00298816680784886	0.00705698572154992	No change
386	hsa-mir-651	9.08384312968041	0.925168314448186	0.197746191681442	4.67856451030208	2.88890282726866e-06	1.11669696731192e-05	No change
389	hsa-mir-6511b-2	3.05218845343826	-0.960143944869051	0.164086814213435	-5.8514387610704	4.8733872094481e-09	2.80057318302951e-08	No change
390	hsa-mir-652	109.631068800161	0.89163074904222	0.116201114530876	7.67316864938761	1.67798630021797e-14	1.9814030010793e-13	No change
391	hsa-mir-653	19.7572374819572	0.844525440122228	0.207362212552846	4.07270654438547	4.6469959282019e-05	0.000157086685886668	No change
392	hsa-mir-655	9.31246299848674	0.440593499956396	0.165731689532082	2.65847467795897	0.00784952490730115	0.0171298492913762	No change
393	hsa-mir-660	250.39604531891	0.82899192385062	0.134088726586808	6.1824132792695	6.31289923336952e-10	4.09151814974776e-09	No change
394	hsa-mir-664a	80.357932349518	-0.534142438220243	0.104367737698776	-5.1178884394512	3.08975260064591e-07	1.32505808047601e-06	No change
395	hsa-mir-664b	10.6967570422126	-0.50209191114285	0.109076393041731	-4.60312169426757	4.16204864191105e-06	1.59452707970103e-05	No change
396	hsa-mir-665	1.19865620961409	-0.695830639303591	0.250482169271351	-2.77796476023723	0.0054700550317863	0.012279133951562	No change
397	hsa-mir-671	22.9418470562184	0.728658425366179	0.119740544119739	6.08531079195305	1.16265554381989e-09	7.0578104138926e-09	No change
